author_id,name,country,country_id,gender,Gender,Gender Probability,Gender Count
R.M.Moita.2,Rômulo,Brazil,BR,unknown,male,1.0,1039
J.Chaves.2,Jorge,Brazil,BR,male,male,1.0,73653
R.M.O.Galvao.1,RicardoO,Brazil,BR,unknown,male,1.0,8
J.D.V.Arbanil.2,JoséV,Brazil,BR,unknown,unknown,0.0,0
J.Carbonell.1,Jaume,France,FR,male,male,0.94,52
H.Freitas.de.Carvalho.1,Helio,Brazil,BR,male,male,1.0,16357
R.Chanda.1,Rajat,Brazil,BR,unknown,male,1.0,2
A.Brandao.d.Oliveira.1,Augusto,Brazil,BR,male,male,1.0,22731
P.D.Stevenson.1,Paul,United Kingdom,GB,male,male,1.0,350829
Philip.M.Goddard.1,Philip,United Kingdom,GB,male,male,1.0,54791
E.Gerck.1,Edgardo,Brazil,BR,male,male,1.0,178
O.Loureno.1,Odilon,Brazil,BR,male,male,1.0,2403
C.S.Mello.4,Clayton Santos,Brazil,BR,male,male,1.0,10643
A.J.Baltz.1,Anthony,United States,US,male,male,1.0,350418
H.Esbensen.1,Henning,United States,US,male,male,1.0,434
F.F.Haas.1,Funke,Brazil,BR,unknown,unknown,0.0,0
L.L.Frankfurt.1,Leonid,Israel,IL,male,male,1.0,2713
M.Strikman.1,Mark,Israel,IL,male,male,0.99,3501
T.Federico.1,Tobias,Brazil,BR,male,male,1.0,1216
C.A.Costa.1,César Augusto,Brazil,BR,male,male,0.98,52
W.O.Hamilton.1,William,United States,US,male,male,1.0,452552
I.S.Heng.1,Ik Siong,United States,US,unknown,male,0.8,75
P.U.Sauer.1,Peter,Germany,DE,male,male,1.0,127781
H.C.Pauli.1,Hans Christian,Germany,DE,male,male,1.0,22
H.M.Nussenzveig.1,Herch,Brazil,BR,unknown,unknown,0.0,0
J.L.Cardoso.1,Jr,Brazil,BR,unknown,unknown,0.0,0
J.Dey.2,Jishnu,Brazil,BR,unknown,unknown,0.0,0
Masayuki.Uehara.1,Masayuki,Brazil,BR,male,male,1.0,48
A.Amorim.1,Antonio,Brazil,BR,male,male,1.0,153000
M.Dey.1,Mira,Italy,IT,female,female,0.96,2526
I.Goldman.1,Itzhak,Brazil,BR,male,male,1.0,8
C.Beck.4,Christian,France,FR,male,male,0.99,127958
M.Thoennessen.1,Michael,United States,US,male,male,1.0,1225359
H.S.Sahoo.1,Himanshu Sekhar,India,IN,male,male,1.0,10
C.H.Lenzi.3,Henrique,Brazil,BR,male,male,1.0,59494
C.S.Chen.1,Chian Shu,Taiwan,TW,andy,female,0.72,179
E.S.Rossi.3,Jr,Brazil,BR,unknown,unknown,0.0,0
R.Picanco.Negreiros.1,Rodrigo,Germany,DE,male,male,1.0,899
M.S.M.de.Carvalho.1,RMarques,Brazil,BR,unknown,unknown,0.0,0
J.M.H.Da.silva.2,JHoff,Brazil,BR,unknown,unknown,0.0,0
C.S.Mello.1,Clayton,Brazil,BR,male,male,1.0,10643
A.N.D.Silva.1,Anacé,Brazil,BR,unknown,unknown,0.0,0
E.K.D.Franca.1,de,Brazil,BR,andy,male,0.62,76
A.B.R.Cavalcante.1,Rodrigues,Brazil,BR,unknown,male,0.96,1954
D.V.Fedorov.1,Dmitri,Denmark,DK,male,male,1.0,29
A.S.Jensen.1,Aksel,Denmark,DK,male,male,1.0,682
N.T.Zinner.1,Nikolaj Thomas,Denmark,DK,male,male,1.0,3894
T.Das.3,Tapas Kumar,Brazil,BR,male,unknown,0.0,0
E.Chimanski.1,Emanuel Vicente,United States,US,male,male,1.0,11660
N.Biswal.2,Nibedita,India,IN,unknown,female,0.98,363
M.K.A.El.Sheikh.1,Abu El,Malaysia,MY,male,male,0.97,9319
D.Behera.3,Deepanjali,India,IN,unknown,female,0.99,67
S.Kumar.Biswal.2,Subrat Kumar,China,CN,male,unknown,0.0,0
S.Kumar.Patra.1,Suresh Kumar,India,IN,male,male,0.95,553
N.Yusof.3,Norhliza,Malaysia,MY,unknown,unknown,0.0,0
H.A.Kassim.1,Hassan Abu,Malaysia,MY,male,male,0.97,9319
M.Bhuyan.3,Mrutunjaya,Malaysia,MY,unknown,unknown,0.0,0
E.Megias.1,Eugenio,Spain,ES,male,male,0.99,11692
R.R.Lino.Santos.1,Rafael Robson,Brazil,BR,male,male,1.0,185729
L.J.Abu.Raddad.1,Laith,United States,US,male,male,0.99,1202
A.J.Sarty.1,Adam,United States,US,male,male,1.0,244154
K.Sumiyoshi.1,Kohsuke,Japan,JP,male,male,1.0,70
E.Ydrefors.2,Emanuel,Brazil,BR,male,male,1.0,11193
S.Jia.1,Shaoyang,United States,US,unknown,male,0.67,6
S.Sugimoto.1,Shojiro,Japan,JP,unknown,male,1.0,31
C.F.de.Araujo.1,Jr,Brazil,BR,unknown,unknown,0.0,0
Shan.Gui.Zhou.1,Shan Gui,Germany,DE,andy,male,0.7,105
E.Casal.de.Rey.Neto.1,Edgard,Brazil,BR,male,male,1.0,3458
F.de.Mello.Gomide.1,Fernando,Brazil,BR,male,male,1.0,147835
R.Pimentel.1,Rafael,Brazil,BR,male,male,1.0,185729
M.T.Pazianotto.1,Maurício Tizziani,Brazil,BR,male,male,0.99,2895
G.Hubert.1,Guillaume,France,FR,male,male,1.0,167805
V.V.Alves.1,Virginia,Brazil,BR,female,female,1.0,6016
T.Watabe.1,Teruaki,Japan,JP,male,male,1.0,93
N.Van.Giai.1,Nguyen,France,FR,unknown,male,0.62,997
Zhong.Yu.Ma.1,Zhong Yu,China,CN,andy,male,0.55,1943
O.A.Mattos.3,Odilon,Brazil,BR,male,male,1.0,2403
P.Sahoo.1,Parbati,India,IN,unknown,female,0.94,101
B.K.Bishi.1,Binaya Kumar,Pakistan,PK,male,unknown,0.0,0
X.Vinas.1,Xavier,Spain,ES,male,male,1.0,26129
Chiranjib.Mondal.1,Chiranjib,Spain,ES,unknown,unknown,0.0,0
S.M.Perez.1,Sebastian,South Africa,ZA,male,male,0.99,1381
F.Rocha.1,Flavia,Brazil,BR,female,female,1.0,33434
B.Loiseau.1,Benoit,France,FR,unknown,male,0.99,68720
J.P.Dedonder.1,Jean Pierre,France,FR,male,male,0.99,16721
H.Forkel.1,Hilmar,Germany,DE,male,male,0.99,885
G.Salm.3,Giovanni,Italy,IT,male,male,0.99,384522
J.R.Ruiz.1,José Enrique,Brazil,BR,male,male,1.0,1
D.Morcuende.1,Daniel,Brazil,BR,male,male,1.0,137972
Lab.Saha.1,Lab,Brazil,BR,unknown,female,1.0,1
A.Baquero.2,Andrés,Brazil,BR,male,male,1.0,65
J.L.Contreras.3,José Luis,Brazil,BR,male,male,0.99,160
I.Aguado.1,Isidro,Brazil,BR,male,male,1.0,116
Or.Hen.1,Or,United States,US,unknown,male,0.96,539
E.Piasetzky.1,Eliezer,Israel,IL,male,male,0.99,771
V.Gigante.2,Vitor,Brazil,BR,unknown,male,1.0,49371
C.Gutierrez.1,Christian,Brazil,BR,male,male,1.0,9984
N.Yusof.2,Norhasliza,Malaysia,MY,unknown,female,1.0,236
R.A.C.Correa.2,Rafael Augusto Couceiro,Brazil,BR,male,male,1.0,185729
P.H.R.Da.Silva.Moraes.1,Pedro Henrique Ribeiro,Brazil,BR,male,male,1.0,144067
A.De.Souza.Dutra.3,Alvaro,Brazil,BR,male,male,1.0,11517
C.A.S.De.Almeida.1,Carlos Alberto Santos,Brazil,BR,male,male,1.0,3
J.D.V.Arbanil.1,José Domingo,Brazil,BR,male,male,1.0,1
F.M.Ramos.1,Fernando,Brazil,BR,male,male,1.0,147835
Gerald.A.Miller.1,Gerald,United States,US,male,male,1.0,60914
A.K.Kerman.1,Arthur Kent,United States,US,male,male,1.0,56034
Shu.Qian.Ying.1,Shu Qian,United States,US,andy,female,0.54,328
Y.Sugahara.1,Yuma,Japan,JP,female,male,0.82,370
M.A.Garcia.1,Marcos,Brazil,BR,male,male,1.0,207268
T.Ferreira.1,Thiago,Brazil,BR,unknown,male,1.0,130946
A.F.Oliveira.1,Adhimar,Brazil,BR,unknown,unknown,0.0,0
A.De.o.moraes.1,Alison,Brazil,BR,female,female,0.65,6291
C.C.Ghizoni.1,Cesar,Brazil,BR,male,male,1.0,27276
B.G.Carlsson.1,Gillis,Sweden,SE,male,male,0.99,102
P.R.Silveira.2,Patrick,Brazil,BR,male,male,1.0,14628
D.Deb.1,Debabrata,India,IN,unknown,male,0.98,696
S.V.Ketov.1,Sergey,Russian Federation,RU,male,male,1.0,74673
Saibal.Ray.1,Saibal,India,IN,unknown,male,0.99,93
C.A.S.Maia.2,Clovis Achy Soares,Brazil,BR,male,male,0.99,1271
M.D.Maia.3,Marcos,Brazil,BR,male,male,1.0,207268
S.A.Silva.1,Suzana,Brazil,BR,female,female,1.0,15298
A.Castro.3,Alberto,Brazil,BR,male,male,1.0,21959
P.Bicudo.1,Pedro,Portugal,PT,male,male,1.0,124071
N.Vandersickel.1,Nele,Belgium,BE,female,female,0.99,3484
G.H.S.Yabusaki.1,GeorgeS,Brazil,BR,male,male,1.0,599
L.C.de.Albuquerque.1,Luiz,Brazil,BR,unknown,male,1.0,209603
D.Torres.machado.1,Diego,Brazil,BR,male,male,1.0,97984
R.J.J.Marinho.1,Rubens de Melo,Brazil,BR,male,male,1.0,20910
O.D.de.Aguiar.1,Odylio Denys,Brazil,BR,male,unknown,0.0,0
V.Gherardi.1,Valerio,Italy,IT,male,male,1.0,61806
A.Nunes.da.silva.1,Anace,Brazil,BR,unknown,unknown,0.0,0
C.Popovici.1,Carina,Portugal,PT,female,female,0.99,10360
S.S.Kulkarni.1,Shreyas Sunil,India,IN,male,male,1.0,7178
S.Agarwal.4,Shivaank,India,IN,unknown,unknown,0.0,0
C.A.Bertulani.2,Carlos,United States,US,male,male,1.0,248478
M.S.Hussein.2,Mahir,Brazil,BR,male,male,1.0,4
R.Brockmann.1,Rolf,Germany,DE,male,male,1.0,20702
N.Fukunishi.1,Nobuhisa,Japan,JP,male,male,1.0,67
H.Kitagawa.1,Hisashi,Japan,JP,male,male,1.0,1340
P.J.Silva.1,Paulo,Portugal,PT,male,male,1.0,94483
J.I.Skullerud.1,Jon Ivar,Ireland,IE,male,male,0.99,837
A.Sternbeck.1,Andre,Germany,DE,male,male,1.0,36971
A.Abhishek.1,Aman,India,IN,male,male,0.96,11101
H.Mishra.1,Hiranmaya,India,IN,unknown,male,1.0,4
R.Hoffmann.casali.1,Rudiney,France,FR,unknown,male,1.0,1
Bivudutta.Mishra.1,Bivudutta,India,IN,unknown,unknown,0.0,0
D.Bessada.1,Dennis,Brazil,BR,male,male,1.0,2597
K.Kianfar.1,Khashayar,Brazil,BR,male,male,1.0,1
P.L.Ferreira.1,Paulo Leal,Brazil,BR,male,male,1.0,255362
J.F.Babb.1,James,United States,US,male,male,1.0,746260
R.Higa.1,Renato,Brazil,BR,male,male,1.0,81504
B.X.Xu.1,Bu Xing,United States,US,andy,male,0.7,102
A.Mann.3,Andrew,United States,US,male,male,1.0,401335
R.P.Gupta.5,Rajendra,Canada,CA,male,male,1.0,352
M.Aghasyan.1,Mher,Italy,IT,male,female,0.5,18
E.De.Sanctis.1,Enzo,Italy,IT,male,male,0.99,94923
L.P.Gamberg.1,Leonard,United States,US,male,male,1.0,34692
A.Prokudin.1,Alexei,United States,US,male,male,0.97,568
P.Rossi.1,Patrizia,Italy,IT,female,female,1.0,136817
A.de.Oliveira.Costa.1,Angelica,United States,US,female,female,1.0,47324
T.A.Girard.1,Thomas,Portugal,PT,male,male,1.0,527
M.Felizardo.1,Miguel,Portugal,PT,male,male,1.0,65954
J.G.Marques.1,Jose Goncalves,Brazil,BR,male,male,1.0,3
Massimo.Bianchi.1,Massimo,Italy,IT,male,male,1.0,265361
Chen.Chen.1,Chen,Brazil,BR,andy,male,0.67,24
T.Aumann.1,Thomas,Brazil,BR,male,male,1.0,5504
W.Chagas.Filho.1,Washington,Brazil,BR,unknown,male,1.0,14002
M.E.de.Souza.1,Mario Everaldo,Brazil,BR,male,male,1.0,1
S.I.Zlatev.1,Stoian Ivanov,Brazil,BR,male,unknown,0.0,0
F.A.da.Costa.1,Francisco,Brazil,BR,male,male,1.0,117700
C.S.O.Yokoi.1,CarlosO,Brazil,BR,unknown,unknown,0.0,0
S.R.Salinas.1,Silvio,Brazil,BR,male,male,1.0,27712
J.T.de.Santana.Amaral.1,João Thiago,Brazil,BR,male,male,1.0,5
B.Leandro.1,Benedito,Brazil,BR,male,male,0.99,1640
R.Lousa.1,Róbson,Brazil,BR,unknown,male,1.0,42
M.Everaldo.De.Souza.1,Mário,Brazil,BR,male,male,1.0,1801
M.De.Souza.3,Mario,Brazil,BR,male,male,1.0,36670
A.R.R.Papa.1,AndresR,Brazil,BR,unknown,unknown,0.0,0
A.S.Freitas.2,Augusto,Brazil,BR,male,male,1.0,22731
K.I.Wakamatsu.1,Keiju,Japan,JP,unknown,male,0.95,21
C.Adami.1,Christoph,France,FR,male,male,0.99,492
T.Nagayama.1,Takahiro,Japan,JP,male,male,1.0,4941
J.M.O.M.M.Mwaba.1,Marissol Omega Muleka Mwewa,Brazil,BR,unknown,female,1.0,40
M.N.Barreto.1,Marlon Nunes,Brazil,BR,male,male,1.0,14382
M.Ferreira.3,Flavio Jamil Souza,Brazil,BR,male,male,1.0,41709
A.P.S.Souza.1,Pinho,Brazil,BR,unknown,male,0.93,29
Y.Naze.2,Yaël,Belgium,BE,female,female,0.74,34
S.Kumar.26,Shami,Belgium,BE,unknown,male,0.68,19
J.Robrade.1,Jan,Germany,DE,male,male,0.98,40695
R.Lopes.De.Oliveira.11,Raimundo,Brazil,BR,male,male,1.0,23863
Tao.Yang.2,Tao,China,CN,andy,male,0.87,1144
Bin.Hu.1,Bin,China,CN,andy,male,0.98,4837
A.M.C.de.Souza.1,AndreC,Brazil,BR,unknown,unknown,0.0,0
C.Anteneodo.1,Celia,Brazil,BR,female,female,1.0,16066
S.V.F.Levy.1,SilvioF,United States,US,unknown,unknown,0.0,0
R.Maynard.1,Roger,,,male,unknown,0.0,0
P.J.Sena.1,Paulo,Brazil,BR,male,male,1.0,255362
A.Martorano.Kuerten.1,André,Brazil,BR,male,male,0.99,17000
F.F.de.Souza.Cruz.1,Frederico,Brazil,BR,male,male,1.0,11658
A.D.Angelo.1,Annalisa,Italy,IT,female,female,1.0,56623
C.Schaerf.1,Carlo,Italy,IT,male,male,0.99,167077
D.Babusci.1,Danilo,Italy,IT,male,male,0.99,60883
A.Guerra.2,Alex,Brazil,BR,male,male,1.0,74973
A.B.F.Neves.2,Alyson Bruno Fonseca,Brazil,BR,female,female,0.7,2028
K.A.T.Da.Silva.1,Kleber Anderson Teixeira,Brazil,BR,male,male,1.0,15724
P.R.D.Pinheiro.3,Paul Rogério Dias,Brazil,BR,male,male,1.0,1392
A.A.Costa.1,André,Brazil,BR,male,male,0.99,17000
F.T.Da.Silva.Filho.1,Fernando Teixeira,Brazil,BR,male,male,1.0,2
S.A.Jardino.Filho.1,Sergio Augusto,Brazil,BR,male,male,1.0,20
E.A.Asano.1,Edson Akira,Brazil,BR,male,male,1.0,77917
F.E.P.Dos.Santos.3,Frederico Elias Passos,Brazil,BR,male,male,1.0,11658
C.Miller.Cantanhede.Pereira.2,Carlisson,Brazil,BR,unknown,male,1.0,6
R.P.M.Moreira.1,Roemir Peres Machado,Brazil,BR,unknown,unknown,0.0,0
M.Da.Silva.Tavares.1,Márcio,Brazil,BR,male,male,0.99,4931
A.G.Rodrigues.2,Alexandre Guimarães,Brazil,BR,male,male,0.99,21315
Chikun.Ding.1,Chikun,China,CN,unknown,male,1.0,1
Chang.Qing.Liu.1,Chang Qing,China,CN,andy,female,0.9,3413
A.Cavalcante.2,André Cavalcante,Brazil,BR,male,male,1.0,1
C.E.H.Santos.1,CarlosH,Brazil,BR,unknown,male,1.0,1
F.P.Poulis.1,Felipe Peixoto,Brazil,BR,male,male,1.0,132517
Alexsandro.L.Mota.1,Alexsandro,Brazil,BR,unknown,male,1.0,12470
M.M.Ferreira.2,Jr,Brazil,BR,unknown,unknown,0.0,0
F.A.G.de.Lira.1,FranciscoG,Brazil,BR,unknown,male,1.0,1
F.M.O.Moucherek.1,FernandoO,Brazil,BR,unknown,male,1.0,17
J.A.A.S.Reis.2,JoãoA,Brazil,BR,unknown,male,0.86,7
C.V.Flores.3,Cesar Vásquez,Brazil,BR,male,male,1.0,27276
M.M.Cunha.1,Márcio,Brazil,BR,male,male,0.99,4931
H.S.Dias.1,Henrique,Brazil,BR,male,male,1.0,59494
J.S.Rodrigues.1,Josberg,Brazil,BR,unknown,unknown,0.0,0
F.C.Lima.1,Fred,Brazil,BR,male,male,1.0,4608
V.E.Mouchrek.Santos.2,Victor,Brazil,BR,male,male,1.0,65032
L.F.D.G.V.Arruda.1,Luisa,Brazil,BR,female,female,1.0,6943
A.A.Araujo.Filho.2,Araújo,Brazil,BR,male,male,0.86,170
A.K.Kohara.1,Anderson Kendi,Brazil,BR,male,female,0.87,62
B.Goncalves.1,Bruno,Brazil,BR,male,male,1.0,161185
M.M.Dias.2,Mario,Brazil,BR,male,male,1.0,36670
B.J.Ribeiro.1,Baltazar,Brazil,BR,male,male,1.0,560
L.L.Lopes.2,Luiz,Brazil,BR,unknown,male,1.0,209603
M.M.Dias.Junior.1,Mário,Brazil,BR,male,male,1.0,1801
G.Ribeiro.1,Baltazar,Brazil,BR,male,male,1.0,560
L.L.Lopes.1,Luiz,Brazil,BR,unknown,male,1.0,209603
M.M.Dias.Junior.2,Mário,Brazil,BR,male,male,1.0,1801
C.Biesdorf.1,Carline,Brazil,BR,female,female,1.0,239
T.A.Schieber.1,Tiago,Brazil,BR,male,male,1.0,72522
L.C.Carpi.1,Laura,Brazil,BR,female,female,1.0,29655
P.M.Pardalos.1,Panos,United States,US,male,male,1.0,522
C.Masoller.1,Cristina,Spain,ES,female,female,0.99,186005
A.Diaz.Guilera.2,Albert,Spain,ES,male,male,1.0,36614
M.G.Ravetti.1,Martín,Brazil,BR,male,male,1.0,18
M.Batic.1,Matej,Italy,IT,male,male,0.99,133
P.Saracco.1,Paolo,Italy,IT,male,male,0.99,352304
C.O.Kim.1,Chong,"Korea, Republic of",KR,andy,male,0.88,65
H.Seo.1,Hyunkwan,"Korea, Republic of",KR,unknown,male,1.0,2
M.M.Machado.2,Mairon,Brazil,BR,unknown,male,0.99,414
M.M.Machado.3,Mairon Melo,Brazil,BR,unknown,male,0.99,414
A.B.Barreto.1,Adriano,Brazil,BR,male,male,1.0,70605
P.I.Odon.1,Pedro,United States,US,male,male,0.99,79777
A.Hicheur.1,Adlène,Brazil,BR,unknown,female,0.95,20
R.A.M.Santos.1,RaquelineM,Latvia,LV,unknown,unknown,0.0,0
M.Campista.1,Marcela,Brazil,BR,female,female,1.0,29981
R.Chhabra.1,Rahul,India,IN,male,male,0.99,238253
J.Pereira.2,Jonas,Brazil,BR,male,male,1.0,26162
R.N.Costa.Filho.1,Raimundo,Brazil,BR,male,male,1.0,23863
A.R.P.Lima.2,AristeuP,Brazil,BR,unknown,unknown,0.0,0
T.E.Rodrigues.2,Tulio,Brazil,BR,male,male,1.0,3871
M.B.Cruz.1,Messias,Brazil,BR,unknown,male,1.0,5137
R.T.Cavalcanti.1,Rogerio,Brazil,BR,male,male,1.0,41743
F.F.Santos.3,Fabiano,Brazil,BR,male,male,1.0,38312
F.Da.Silva.Bortoli.4,Fabio,Brazil,BR,male,male,1.0,100607
W.C.Da.Silva.Junior.1,Wilson Carlos,Brazil,BR,male,male,0.95,20
S.G.Sousa.1,Sergio,Brazil,BR,male,male,1.0,72339
A.R.C.Prado.1,AndreC,Brazil,BR,unknown,unknown,0.0,0
M.A.Souza.3,Marco,Brazil,BR,male,male,1.0,62121
N.M.Barraz.1,Jr,Brazil,BR,unknown,unknown,0.0,0
Vijay.Balasubramanian.1,Vijay,United States,US,male,male,0.99,13778
N.Jokela.1,Niko,United States,US,male,male,0.94,1792
A.Poenni.1,Arttu,United States,US,unknown,male,1.0,3
R.C.C.Lopes.1,RafaelC,Brazil,BR,unknown,unknown,0.0,0
A.Paulo.1,António,Brazil,BR,male,male,0.98,1151
F.L.Braghin.1,Fabio,Brazil,BR,male,male,1.0,100607
C.M.G.de.Sousa.1,ClaudioG,Brazil,BR,unknown,unknown,0.0,0
M.L.Costa.2,Marcelo,Brazil,BR,male,male,1.0,192319
E.J.Barros.1,Ednaldo Jr,Brazil,BR,unknown,male,0.99,1672
A.J.Paulo.1,Ademar Jr,Brazil,BR,male,male,1.0,6322
F.L.Williams.1,Floyd,United States,US,male,male,1.0,13559
Chi.Yong.Lin.1,Chi Yong,Taiwan,TW,male,female,0.54,523
M.Goto.3,Mario,Brazil,BR,male,male,1.0,36670
A.Yoho.1,Amanda,United States,US,female,female,1.0,340099
C.J.Copi.1,Craig,United States,US,male,male,1.0,148310
F.Malaspina.1,Francesco,Italy,IT,male,male,0.99,652685
S.Marchesi.1,Simone,Brazil,BR,female,female,1.0,75647
J.Pons.Llopis.1,Joan,Japan,JP,female,female,0.9,119
D.Dobrigkeit.Chinellato.1,David,Brazil,BR,male,male,1.0,37354
S.Esposito.1,Salvatore,Italy,IT,male,male,0.99,263874
J.J.Niu.1,Juan Juan,China,CN,male,female,1.0,1
Lei.Guo.2,Lei,China,CN,andy,male,0.72,1709
Xu.Chang.Zheng.1,Xu Chang,China,CN,andy,male,0.96,12663
Hong.Wei.Yu.1,Hongwei,China,CN,andy,male,0.88,112
M.Zamboni.Rached.1,Michel,Brazil,BR,male,male,0.99,3986
I.Licata.1,Ignazio,Italy,IT,male,male,0.99,17873
S.Yang.10,ShuZheng,China,CN,andy,female,0.5,4
R.M.M.C.Filho.1,RM  Costa,Brazil,BR,unknown,male,0.74,54
V.C.Andrade.1,Vanessa,Brazil,BR,female,female,1.0,102140
A.L.Naves.de.Oliveira.1,Andre Luiz,Brazil,BR,male,male,0.99,290
I.V.L.Costa.1,IsmaelL,Brazil,BR,unknown,male,1.0,30
F.A.Oliveira.2,Fernando,Brazil,BR,male,male,1.0,147835
T.A.J.Maris.1,TheodorJ,Brazil,BR,unknown,unknown,0.0,0
G.D.Barbosa.2,Gabriel,Brazil,BR,male,male,1.0,135470
I.G.Oliveira.1,Ilane Gomes,Brazil,BR,unknown,female,0.98,62
G.D.Silva.1,Gilson da,Brazil,BR,andy,male,1.0,3
A.Dos.Santos.1,dos,Brazil,BR,unknown,male,0.53,15
E.F.Lutz.1,Eduardo,Brazil,BR,male,male,1.0,151764
F.G.Pilotto.1,Fernando,Brazil,BR,male,male,1.0,147835
G.Ingelman.1,Gunnar,Brazil,BR,male,male,1.0,123
P.da.Costa.Moreira.1,Paulo,Brazil,BR,male,male,1.0,255362
A.C.Tort.1,Alexandre Carlos,Brazil,BR,male,male,1.0,11
T.F.Silva.1,Tiago,Brazil,BR,male,male,1.0,72522
M.L.Lopes.1,Mauricio,Brazil,BR,male,male,1.0,44166
P.Gouffon.1,Philippe,Brazil,BR,male,male,1.0,1694
C.Alves.Garcia.Prado.1,Caio,Brazil,BR,male,male,1.0,41124
O.Bajeat.1,Olivier,France,FR,male,male,1.0,195800
F.De.Mello.Gomide.2,Fernando,Brazil,BR,male,male,1.0,147835
M.M.Som.1,Murari,Brazil,BR,unknown,male,1.0,1
J.E.Dias.1,Gilmar de Souza,Brazil,BR,male,male,1.0,2
I.D.Soares.2,Ivano Damiao,Brazil,BR,male,male,1.0,175
E.V.Tonini.2,Eduardo Valentino,Brazil,BR,male,male,1.0,151764
M.A.Ahmad.3,Mohammad Ayaz,Brazil,BR,male,male,0.99,167
J.H.Baker.2,Jalal Hasan,,,male,unknown,0.0,0
J.T.Guaitolini.Junior.1,Judismar Tadeu,Brazil,BR,unknown,female,0.5,2
H.B.Rodrigues.1,Hercules,Brazil,BR,unknown,male,1.0,1976
D.T.da.Silva.1,Daniel,Brazil,BR,male,male,1.0,137972
F.Silva.Bortoli.1,Fabio,Brazil,BR,male,male,1.0,100607
O.D.Aguiar.2,Odylio,Brazil,BR,unknown,unknown,0.0,0
S.T.Souza.1,Sergio Turano,Brazil,BR,male,male,1.0,72339
Joanna.E.Sobczyk.1,Joanna Ewa,Spain,ES,female,female,0.99,2453
E.Hernandez.5,Eliecer,Spain,ES,unknown,male,0.93,294
S.X.Nakamura.1,Satoshi,Brazil,BR,male,male,1.0,82
J.Nieves.1,Juan Miguel,Spain,ES,male,male,1.0,3763
T.Sato.11,Toru,Japan,JP,male,male,1.0,3280
Shao.Long.Wan.1,Shao Long,China,CN,male,male,0.95,1458
D.R.Boito.1,Diogo,Brazil,BR,male,male,1.0,32381
L.Lesniak.1,Leonard,Poland,PL,male,male,0.99,423
E.O.da.Silva.1,Edson,Brazil,BR,male,male,1.0,77917
V.S.Filho.1,Victo,Brazil,BR,unknown,male,0.97,131
G.Eichmann.1,Gernot,Portugal,PT,male,unknown,0.0,0
H.Kamano.1,Hiroyuki,Japan,JP,male,male,1.0,6869
V.Y.D.Sumida.1,ViktorD,Brazil,BR,unknown,unknown,0.0,0
A.d.Schutzer.1,André de,France,FR,male,male,0.99,11494
Z.Abraham.2,Zulema,Brazil,BR,unknown,female,1.0,60
A.N.De.souza.1,Adriano,Brazil,BR,male,male,1.0,70605
J.P.C.Filho.1,JoseCruz,Brazil,BR,unknown,male,1.0,2
Takatsugu.Ishikawa.1,Takatsugu,Japan,JP,male,male,1.0,37
B.Loiseau.2,Benoît,France,FR,male,male,1.0,7972
D.Boito.1,Diogo,Brazil,BR,male,male,1.0,32381
L.Lesniak.2,Leonard,Poland,PL,male,male,0.99,423
T.Sato.3,Taku,Japan,JP,male,male,1.0,1390
A.Iqbal.4,Asif Iqbal,India,IN,male,male,1.0,5
A.J.Freese.1,Adam,United States,US,male,male,1.0,244154
F.Da.Silva.Bortoli.2,Fabio,Brazil,BR,male,male,1.0,100607
S.T.Sousa.1,Sergio Turano,Brazil,BR,male,male,1.0,72339
A.Waard.1,Arlette,Netherlands,NL,female,female,1.0,765
I.Ahmed.2,Isthiaq,Brazil,BR,unknown,unknown,0.0,0
I.Ahmed.1,Ijaz,Brazil,BR,male,male,1.0,1
O.Leitner.1,OlivierA,France,FR,female,male,0.64,25
Ishtiaq.Ahmed.1,Ishtiaq,Brazil,BR,unknown,unknown,0.0,0
D.Portes.1,Jr,Brazil,BR,unknown,unknown,0.0,0
I.Ahmed.3,Ishtiaq,Brazil,BR,unknown,unknown,0.0,0
N.Ahmed.2,Naveed,Pakistan,PK,male,male,1.0,10834
F.Munir.1,Faisal Munir,China,CN,male,male,1.0,116
S.Ishaq.1,Saadi,China,CN,male,male,1.0,1
C.Y.Bautista.Choqque.1,Carlos Yosep,Brazil,BR,male,unknown,0.0,0
L.A.Fernandes.do.Prado.1,Leônidas,Brazil,BR,unknown,male,0.96,113
A.Savoy.Navarro.1,Aurore,France,FR,female,female,0.99,50157
A.C.Aguilar.1,Arlene Cristina,Brazil,BR,female,female,1.0,2504
V.L.Carvalho.santos.3,Vagson,Brazil,BR,unknown,male,1.0,1
R.Dandoloff.1,Rossen,France,FR,male,male,0.8,5
J.J.Rodrigues.1,Jos Jamilton,Brazil,BR,male,male,1.0,67
A.C.A.D.F.Jr.1,Amaro,Brazil,BR,male,male,1.0,2111
R.B.Magalhaes.1,Renan,Brazil,BR,female,male,1.0,40500
J.A.Tuszynski.1,Jack,Canada,CA,male,male,1.0,16319
M.A.Marchiolli.1,Marcelo,Brazil,BR,male,male,1.0,192319
S.Boatto.1,Stefanella,Brazil,BR,unknown,unknown,0.0,0
A.Nepomuceno.1,Andre,Brazil,BR,male,male,1.0,67182
F.M.De.Almeida.1,Fernando,Brazil,BR,male,male,1.0,147835
M.A.B.Do.Vale.1,MariaB,Brazil,BR,unknown,female,1.0,4
B.Meirose.1,Bernhard,United States,US,male,male,1.0,774
